,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
0,68.04853004286866,52.94709649451397,-34.85903043860671,3.353778531104183,-41.01861688669328,13.767239606057785,28.5221525298565,36.27000045776367,33.2599983215332,34.36000061035156,33.0099983215332,33.470001220703125,34.59000015258789,36.0,36.34000015258789,3.3399999141693115,4.380000114440918,5.420000076293945,5.440000057220459,4.889999866485596,4.579999923706055,4.03000020980835,4.059999942779541,-6.260000228881836,-11.289999961853027,-9.800000190734863,-3.450000047683716,-2.0199999809265137,-2.369999885559082,-7.679999828338623,-12.40999984741211,-4.829999923706055,-2.9100000858306885,6.610000133514404,-1.190000057220459,-2.25,-1.590000033378601,-4.420000076293945,-3.75,-1.1,0.0,-0.62,0.366516,1.98
1,69.87476179724683,56.101094723083065,-8.779952541945761,5.453915461655129,-34.227088758067794,23.4265052504403,27.878533774475557,35.689998626708984,31.6200008392334,34.189998626708984,33.77000045776367,35.95000076293945,34.91999816894531,31.81999969482422,35.7599983215332,4.25,4.489999771118164,5.320000171661377,5.309999942779541,5.190000057220459,4.510000228881836,4.53000020980835,4.730000019073486,-10.449999809265137,-5.420000076293945,-7.239999771118164,-2.9800000190734863,-5.78000020980835,-7.340000152587891,-3.109999895095825,-6.75,-3.9100000858306885,-1.8300000429153442,2.930000066757202,-0.5600000023841858,-2.2699999809265137,-3.9200000762939453,-2.640000104904175,-2.0399999618530273,-2.0,-1.2,-1.61,0.515138,3.12
2,70.24836698086204,50.14718237661077,-27.59346487602747,-9.851798714687334,-38.694520662137165,15.120845948874205,20.983040947073334,35.06999969482422,35.400001525878906,32.72999954223633,34.27000045776367,34.20000076293945,34.95000076293945,34.95000076293945,36.59000015258789,4.53000020980835,4.590000152587891,5.539999961853027,5.019999980926514,4.920000076293945,5.309999942779541,5.050000190734863,4.650000095367432,-3.109999895095825,-8.149999618530273,-6.739999771118164,-4.289999961853027,-6.559999942779541,-8.569999694824219,-9.399999618530273,-13.050000190734863,-4.010000228881836,-1.9199999570846558,3.380000114440918,-0.6100000143051147,-2.7100000381469727,4.070000171661377,-2.6600000858306885,-2.9800000190734863,-2.9,0.0,-0.41,0.515016,2.15
3,69.55776323331156,54.654733506712375,-31.95073749330453,-0.575684706072991,-42.03714350455553,14.341314753776373,22.604987863851477,37.02000045776367,31.950000762939453,34.72999954223633,33.369998931884766,37.38999938964844,31.229999542236328,34.5,35.63999938964844,3.9000000953674316,4.659999847412109,5.53000020980835,5.230000019073486,4.53000020980835,4.949999809265137,5.670000076293945,5.789999961853027,-3.549999952316284,-7.849999904632568,-7.480000019073486,-3.119999885559082,-2.759999990463257,-1.2000000476837158,-6.760000228881836,-3.680000066757202,-2.2799999713897705,-4.300000190734863,3.9100000858306885,-2.309999942779541,-3.0799999237060547,-2.369999885559082,3.490000009536743,-0.699999988079071,-2.5,-2.2,-2.3,0.852533,0.44
4,71.12385291058536,59.58714372467426,-11.412236993150827,12.597384914628492,-59.80480565142997,25.93879119733333,28.843961318940558,32.779998779296875,35.02000045776367,34.560001373291016,33.11000061035156,37.040000915527344,33.310001373291016,34.72999954223633,31.65999984741211,4.800000190734863,5.019999980926514,5.300000190734863,5.559999942779541,4.929999828338623,4.929999828338623,5.230000019073486,5.53000020980835,-10.430000305175781,-9.699999809265137,-10.720000267028809,-3.8499999046325684,-2.5399999618530273,-2.5399999618530273,-3.119999885559082,-7.480000019073486,-4.690000057220459,-2.4700000286102295,4.75,-1.5,-2.4200000762939453,-1.9700000286102295,3.9100000858306885,-3.4200000762939453,-1.8,0.0,-0.48,0.457618,2.06
5,71.07839176792072,49.8240946166199,-51.40665824873736,-4.536070632777182,-34.89104237342232,3.4158811214132356,26.0893068860899,34.849998474121094,35.59000015258789,32.720001220703125,33.459999084472656,34.72999954223633,36.0,36.650001525878906,37.130001068115234,5.940000057220459,5.880000114440918,5.590000152587891,5.300000190734863,4.699999809265137,4.03000020980835,4.059999942779541,4.050000190734863,-8.300000190734863,-4.130000114440918,-4.130000114440918,-2.75,-3.5299999713897705,-7.679999828338623,-12.40999984741211,-14.470000267028809,3.2899999618530273,-0.7599999904632568,2.5399999618530273,-1.75,-1.159999966621399,-4.420000076293945,-4.28000020980835,-3.619999885559082,-0.8,0.0,-0.8,0.273301,4.13
6,66.66459596422663,54.19150537899793,-22.122844203674276,15.661230201758485,-47.959903075856204,10.11604115869767,32.62571969783829,34.560001373291016,31.360000610351562,34.77000045776367,33.34000015258789,33.84000015258789,35.880001068115234,35.20000076293945,33.15999984741211,5.820000171661377,5.929999828338623,5.880000114440918,5.190000057220459,4.929999828338623,4.900000095367432,4.510000228881836,3.740000009536743,-8.930000305175781,-8.420000076293945,-6.690000057220459,-2.369999885559082,-2.4200000762939453,-5.28000020980835,-7.340000152587891,-4.070000171661377,5.949999809265137,-2.9200000762939453,3.309999942779541,-2.0299999713897705,-0.9300000071525574,-2.4000000953674316,-4.650000095367432,-4.010000228881836,0.6,0.0,-0.14,0.796396,1.17
7,73.39372971670753,57.00422400378585,-35.78027920124657,4.496936948542498,-21.30448808793693,8.909628662133116,38.65376805259132,37.47999954223633,30.979999542236328,34.189998626708984,33.439998626708984,37.38999938964844,31.149999618530273,34.380001068115234,34.84000015258789,4.800000190734863,4.800000190734863,5.53000020980835,5.429999828338623,4.53000020980835,4.949999809265137,5.739999771118164,5.559999942779541,-1.3799999952316284,-1.3799999952316284,-5.869999885559082,-3.3399999141693115,-2.759999990463257,-1.2000000476837158,-6.360000133514404,-6.079999923706055,-2.490000009536743,-2.5,2.7699999809265137,-1.9800000190734863,-3.0799999237060547,-2.319999933242798,4.599999904632568,-0.8899999856948853,-2.2,-2.4,-3.12,0.313104,5.58
8,74.75486669317212,60.971544679902536,-34.151466878238665,11.196231841973429,-3.3842178079634664,4.661826080318917,44.99081123644595,36.70000076293945,31.06999969482422,34.189998626708984,33.439998626708984,37.36000061035156,31.510000228881836,35.880001068115234,32.310001373291016,5.150000095367432,5.130000114440918,5.53000020980835,5.429999828338623,4.53000020980835,4.670000076293945,5.039999961853027,4.679999828338623,-3.7799999713897705,-1.7200000286102295,-5.869999885559082,-3.3399999141693115,-2.759999990463257,-0.5299999713897705,-6.5,-3.2200000286102295,-1.7899999618530273,-2.190000057220459,2.7699999809265137,-1.9800000190734863,-3.4600000381469727,-2.619999885559082,-1.3899999856948853,-1.7599999904632568,-2.1,-0.8,-1.35,0.412365,1.35
9,71.77922640978892,60.05388067918716,-34.151466878238665,18.568619155384113,-27.966716800659754,16.343174005551646,36.37320184432707,36.45000076293945,31.299999237060547,34.060001373291016,34.34000015258789,34.709999084472656,35.720001220703125,33.86000061035156,33.77000045776367,4.849999904632568,5.139999866485596,5.559999942779541,5.190000057220459,4.840000152587891,4.820000171661377,5.340000152587891,5.289999961853027,-10.59000015258789,-3.5199999809265137,-6.090000152587891,-4.440000057220459,-6.170000076293945,-8.09000015258789,-6.610000133514404,-7.949999809265137,-0.550000011920929,-2.299999952316284,2.990000009536743,-0.6700000166893005,-3.119999885559082,-2.2899999618530273,5.400000095367432,-2.180000066757202,-1.3,-0.9,-1.78,0.23844,5.09
10,69.55447470117628,56.84892079501071,-37.93231251174859,15.121701965359591,-29.033679158279398,9.730683102128069,34.65745392084165,34.27000045776367,34.72999954223633,31.540000915527344,34.27000045776367,36.15999984741211,32.029998779296875,34.779998779296875,35.099998474121094,5.46999979019165,5.559999942779541,5.300000190734863,4.800000190734863,4.510000228881836,4.840000152587891,5.079999923706055,5.230000019073486,-5.309999942779541,-6.079999923706055,-6.360000133514404,-0.4399999976158142,-5.289999961853027,-7.650000095367432,-7.369999885559082,-6.050000190734863,3.950000047683716,-0.9399999976158142,-2.6700000762939453,-1.3899999856948853,-1.190000057220459,-4.699999809265137,4.860000133514404,-1.5199999809265137,-5.1,-5.1,-5.15,0.928303,0.21
11,74.7716068498649,62.056219797597635,-18.623242122258375,14.14733549527233,-24.985837884049687,23.872862475023567,39.24767863154909,34.470001220703125,35.59000015258789,32.779998779296875,33.5099983215332,35.790000915527344,31.479999542236328,36.470001220703125,32.25,5.559999942779541,5.880000114440918,5.590000152587891,5.269999980926514,5.010000228881836,4.920000076293945,4.739999771118164,4.659999847412109,-7.889999866485596,-4.130000114440918,-4.130000114440918,-3.1500000953674316,-5.070000171661377,-6.099999904632568,-2.7799999713897705,-7.849999904632568,3.119999885559082,-0.7599999904632568,2.5799999237060547,-0.75,-1.9299999475479126,-2.200000047683716,-1.3600000143051147,-5.190000057220459,-3.9,-4.8,-4.84,0.93269,0.78
12,73.51352111503098,59.60297771757422,-9.580235478302825,11.06366999254891,-31.27456785827286,22.823706893930023,34.9697278285542,35.560001373291016,31.799999237060547,34.77000045776367,34.720001220703125,35.220001220703125,35.58000183105469,36.45000076293945,31.59000015258789,5.019999980926514,4.989999771118164,5.340000152587891,4.96999979019165,4.329999923706055,4.460000038146973,4.849999904632568,5.139999866485596,-7.099999904632568,-10.149999618530273,-9.010000228881836,-4.329999923706055,-8.859999656677246,-10.079999923706055,-10.59000015258789,-3.5199999809265137,5.320000171661377,-4.349999904632568,4.0,-0.9100000262260437,-3.440000057220459,-3.430000066757202,-0.550000011920929,-1.899999976158142,-4.5,-2.9,-3.34,0.491597,0.93
13,70.3798542678548,49.05474207307452,-63.618345692280855,-1.3011693409267764,-24.314411687090484,-5.132963509254296,32.91871977524676,34.970001220703125,31.56999969482422,34.61000061035156,33.36000061035156,33.369998931884766,33.47999954223633,33.56999969482422,35.58000183105469,5.550000190734863,5.5,5.340000152587891,5.190000057220459,4.889999866485596,4.75,4.760000228881836,4.849999904632568,-3.7300000190734863,-9.430000305175781,-9.010000228881836,-2.369999885559082,-2.0199999809265137,-1.0299999713897705,-1.440000057220459,-4.599999904632568,4.679999828338623,-3.950000047683716,3.6700000762939453,-2.119999885559082,-2.1700000762939453,-2.369999885559082,-1.1100000143051147,-1.8700000047683716,-0.8,0.0,-0.62,0.365714,3.22
